comment_id,author,text,like_count,published_at
UgwbyI3huqPMOUDwB7h4AaABAg,@user-wx4qd4qh3n,yes sir!!!!,0,2025-08-31T16:54:15Z
UgypJ3XlZXxqluhwZ2t4AaABAg,@RanaBappy-hf3sd,We are Back... 🙂🙏,0,2025-08-31T16:54:15Z
UgzDIwx1z8YTsa7MqWd4AaABAg,@noobman1033,been waiting for ts so long,0,2025-08-31T16:54:13Z
Ugzg_xYIXTFmcv3fRdF4AaABAg,@O.btyBTY,How many episodes will be released this season?,0,2025-08-31T16:54:10Z
Ugyoe2FWD10peHPT-Fd4AaABAg,@isshintheglocksaint5899,Mommy Maki finally animated,0,2025-08-31T16:54:10Z
UgzU3UwlaxDgkECAjXl4AaABAg,@Kairos234,THIS IS GONNA BE 🔥,1,2025-08-31T16:54:09Z
UgzB__orbdPZNN8a4PJ4AaABAg,@FloresYT1,FINALLY MAPPA FINALLY,1,2025-08-31T16:54:08Z
Ugz7xKtI8eUzW_uyvUZ4AaABAg,@ShubhamKumar-d7g7m,lets goooo!!!!!,1,2025-08-31T16:54:07Z
UgxK-3WK6Eh_BescujJ4AaABAg,@ClydeVR-1,Gojo VS Sukuna is finna break the internet,1,2025-08-31T16:54:03Z
Ugwv30qh8huC7tlBgZt4AaABAg,@CatWithADurag,WE ARE BACK EVERYONE,0,2025-08-31T16:54:00Z
UgzEc9QRz_WyUyqJytV4AaABAg,@AbidPlayz-g6q,If you guys are really fan then do 1k likes possible THAT'S GONNA PROVE 🎉,1,2025-08-31T16:53:59Z
Ugw_L-N2AQnCuy8mgXl4AaABAg,@21Sofie_Tea,the best thing that’s happened all year,0,2025-08-31T16:53:58Z
UgxWoFD5cWxfhHJI0C94AaABAg,@Kobalt_Rax_the_one,"Can't wait  for SPOILER 






Kenjaku vs Yuki , Choso and Tengen , Maki rampage and Kashimo vs Hakari especialy those are my highlights, amoung other things that i hope the anime adds more content and cotext . Similar to what Bleach is doing .",0,2025-08-31T16:53:58Z
Ugzkh4cHabzMElFFSS14AaABAg,@MysteriouSaint497,Choso beautiful as always 😭🙌,0,2025-08-31T16:53:57Z
UgzdudRhMC_eRiM4iTZ4AaABAg,@nightdwarf506,It's time for Yutagoat,0,2025-08-31T16:53:55Z
UgzgvUk9XRz34xMvktd4AaABAg,@mophead3903,Let’s go peak mid is back!,0,2025-08-31T16:53:55Z
UgzGSp275PdSa0nJHv54AaABAg,@wildanarif447,Maki san vs zenin clan ❤❤,0,2025-08-31T16:53:54Z
UgyxgJ6N4zGH8Dae56N4AaABAg,@mkgofficialgamerff4511,New life goal updated,1,2025-08-31T16:53:53Z
Ugwfoo5Tn8ypqXgpY8J4AaABAg,@Self8Sabotage,I miss toji,0,2025-08-31T16:53:52Z
Ugx-A4Va745Z_whML7p4AaABAg,@jonesreviews4613,People are talking about gojo vs sukuna like thats gonna happen this season. I'm just happy we'll get to see Maki absolutely wreck Zen'in clan,0,2025-08-31T16:53:51Z
UgzoETisfZaLkZ5KZcN4AaABAg,@ambivart_aditya_,Animation not good 🙁,1,2025-08-31T16:53:46Z
UgyfAh0wdeAZy7xReNl4AaABAg,@Rival_07-end,Nahhh demon slayer and Jjk are going wild this year,0,2025-08-31T16:53:43Z
UgxnIV_M9-ZUMJrrBnJ4AaABAg,@NadeemAhmed-f3o,"Animation is so disappointing 

😞",0,2025-08-31T16:53:41Z
Ugw2Fx7ESU3sKngi9sJ4AaABAg,@terrencescullark221,LETS F.CKINGGG GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,0,2025-08-31T16:53:41Z
UgwpiFTdtFxcCxUifIt4AaABAg,@poooncooon,0:36 squid game refrence,1,2025-08-31T16:53:41Z
UgwzJzr4KRnamQI2w3N4AaABAg,@portmanx5590,just in time brochacho,0,2025-08-31T16:53:40Z
UgwDzvP9YBYs6m5PVXF4AaABAg,@cyechan50,"Eh staring to wear on me and shonen moved away from horror and nilimsm 
See Dan dan Dan and kaiju no 8",0,2025-08-31T16:53:37Z
UgwFBiAkku5wIWEU5gV4AaABAg,@syurikoo,YOOOOO????,0,2025-08-31T16:53:36Z
Ugx3usCv_wDCzQyz4FF4AaABAg,@Nohidam,OMFGGG,0,2025-08-31T16:53:33Z
UgwrfPzHIjYZibCDXxd4AaABAg,@yahirac192,Tons cuando sale no entendi,0,2025-08-31T16:53:33Z
UgxhLPDNILOp7Syd5zZ4AaABAg,@chestnuth_907,Nmms gege ya era hora,0,2025-08-31T16:53:30Z
Ugx0MUEC3jT_ybE5RaR4AaABAg,@cobysmith9380,OH MY GOD,0,2025-08-31T16:53:29Z
UgzSfaRoO0YNjn5UoM14AaABAg,@ReactVis,Volvió el verdadero Protagonista 🗣️🚬,0,2025-08-31T16:53:29Z
UgwQIb66Xy9yj2QYjst4AaABAg,@gustavotrindade7258,"Let's go, Rika. Gave me chills 🤩",0,2025-08-31T16:53:28Z
UgxCGEHzX_YEzR3qh2t4AaABAg,@onethousandshots4770,Peak Already,0,2025-08-31T16:53:27Z
UgxMU-o5Zo8DBqDBa-B4AaABAg,@graytwist_randomgraytwis-sd8ct,wait is this fr,0,2025-08-31T16:53:27Z
Ugya2RcdPRMj3E8a8T94AaABAg,@nithincristano8572,WHERE IS HAKARIIIIIIIIIIIIIIIIIII,0,2025-08-31T16:53:26Z
Ugyvgq1rZ179FqUeeiB4AaABAg,@nyickyor1154,Why does this look like fan nade😅,1,2025-08-31T16:53:24Z
Ugyy2DIJSiDeAi7BhGh4AaABAg,@ITz_ReDMooN,This is going to be 🔥,0,2025-08-31T16:53:24Z
UgyplbcW1TA9X3Fs-RN4AaABAg,@Self8Sabotage,When does megumi and sukuna fuse,0,2025-08-31T16:53:23Z
UgxaV3kOdSv3c25KGVZ4AaABAg,@shakaflip8263,the jiggle physics 1:18,1,2025-08-31T16:53:22Z
UgxSVRDfH6gVcRjDawt4AaABAg,@JustsomecCARguy,Mid show ready for one punch man season 3,0,2025-08-31T16:53:21Z
UgxJ-KXSi3u_gvUfdJp4AaABAg,@nahhqchrach,Team Itadori 🔥🔥,0,2025-08-31T16:53:20Z
UgyyKgUKy3EWp0cjO3V4AaABAg,@yahirxd9569,:v,0,2025-08-31T16:53:19Z
UgzieL69g6W2byI35d14AaABAg,@gabriel3903,YOOOOOO,0,2025-08-31T16:53:18Z
Ugy1pdt3JBaS2-Sy1Cd4AaABAg,@hezry293,Choso & yuki vs kenjaku will conclude season 3,0,2025-08-31T16:53:15Z
UgxhzPxF6IBHgz4tpaR4AaABAg,@Mr_Over_Populered-Official,Bro didn't any of u guys noticedlets go Rika even though Rika was released,1,2025-08-31T16:53:15Z
Ugz3pHhLuleZbDB3cSl4AaABAg,@osmarvargas4996,Siii,0,2025-08-31T16:53:15Z
Ugxtf3slQzZTjqeCgPd4AaABAg,@Iseemydemons,OH YES!! 😮,0,2025-08-31T16:53:14Z
Ugx8D0tj9uNzSwvCpAx4AaABAg,@davidedwards4402,hopefully more details are added in the anime 🥺,0,2025-08-31T16:53:13Z
Ugy_1YIn-qsx4iBHKyF4AaABAg,@DeathOLixo,Finally Hakari Dance!,0,2025-08-31T16:53:13Z
UgwW_q6nqIkg_tTpz094AaABAg,@s.saintsen,Live laugh love Jujutsu Kaisen.,0,2025-08-31T16:53:12Z
UgzQAvOMgf7If1aVK0d4AaABAg,@Glockimus,Peak,0,2025-08-31T16:53:11Z
Ugycf_eUtKtNmVe4Lbd4AaABAg,@somaszanto5508,What a time to be alive,0,2025-08-31T16:53:10Z
UgzQt8fyWiW-kxJGMH14AaABAg,@rinnzaki,lobotomy kaisen is back with s3,0,2025-08-31T16:53:09Z
UgzUcCx4MjUJxmsve8d4AaABAg,@kojicopino6590,Tatakae,0,2025-08-31T16:53:04Z
Ugy8kUgr19MJB04UMg94AaABAg,@Carnage-i5x,"Animation is as third class as season 2.
Fan animators make more better animation than Mappa.",0,2025-08-31T16:53:04Z
Ugywv5UgDmkl4t-lab54AaABAg,@LOGIC_EDITZx,LETS GO FINALLYY SEASON 3 IS COMING,0,2025-08-31T16:53:04Z
UgxcngtYB1XVOJxM3-F4AaABAg,@eclipwz.a,NO WAY.,1,2025-08-31T16:53:00Z
Ugx68udjsHrmLsNs1KR4AaABAg,@riyandey1275,LETS GO BOYS 🎉🎉,0,2025-08-31T16:52:57Z
Ugzoj9LZP7qDwUAMwnJ4AaABAg,@AlfiePoole,1:15 maki let's f goooooooooooo,0,2025-08-31T16:52:55Z
Ugy7mplVz1GsSe1xCUF4AaABAg,@Ajrspirit,ts is gonna be peak,0,2025-08-31T16:52:53Z
Ugx4dvqjis3z4qUePkN4AaABAg,@brayansobral8313,Waits it'll be a movie ?,0,2025-08-31T16:52:53Z
UgxUg0Y8x4x0PQeP-Yh4AaABAg,@HumanDevilTV,Took them long enough... Probably wanting to make sure to keep the low profile long enough for people to forget about the scandal of working conditions at the studio,0,2025-08-31T16:52:53Z
UgyUb0YJFJuzWi0ov5Z4AaABAg,@snowberryy2694,Already miss gojo pls,0,2025-08-31T16:52:52Z
UgyPiCmwHnJ6fi92GOd4AaABAg,@shekdargaming1224,"Respect to guy who said: ""WE ARE SO BACK""",0,2025-08-31T16:52:50Z
Ugx-B9WE0sjXpc3MOmV4AaABAg,@subsln,ONE MORE DELAY,0,2025-08-31T16:52:49Z
UgzFi3wyoELvikUNa0t4AaABAg,@nimomahamed7488,0:56,0,2025-08-31T16:52:47Z
UgyCfjCGBU56qHszVcB4AaABAg,@SostreOfentse,Worororororororororororororo,0,2025-08-31T16:52:46Z
Ugz_eS5M67vT-FoCbCB4AaABAg,@Exp_6YT,Si por fin,0,2025-08-31T16:52:42Z
UgwqJv_rXqgPxbDDFCB4AaABAg,@nadim_pc,"después de tanta sequía, gracias papa dio",0,2025-08-31T16:52:42Z
Ugy8eWnP_P3tYpbLhpd4AaABAg,@FunnyAnimals911FP,"Finally jjk season 3 can't wait for it
I am gonna watch it definitely from Pakistan",0,2025-08-31T16:52:40Z
Ugxccwz-CWXwm3dv4YR4AaABAg,@Cherrio2324,you will not believe how loud i screamed when i saw this,0,2025-08-31T16:52:37Z
UgypLpr9SisnvKWtgNB4AaABAg,@Matrix3071-xyv3,FIRST DEMON SLAYER NOW JJK? HELL YEAHHH,0,2025-08-31T16:52:38Z
Ugxl2-FPfKOYo3DXOct4AaABAg,@RealSukuna_KingofCurses,Here we go,0,2025-08-31T16:52:37Z
UgwYlGkioLUWUQJiig54AaABAg,@Danielaljaberi,OH YEAAAHHH,0,2025-08-31T16:52:37Z
UgxmO6qMQgfjwjEygeJ4AaABAg,@hasan_geming_1,Gojo ❤️,0,2025-08-31T16:52:35Z
UgxGZNup2HuIzwijbGV4AaABAg,@MalachiHintonJr-l4g,IM SO!! HYPE OH MY GOD!!! FINALLY JUJUTSU KAISEN SEASON 3!!!,0,2025-08-31T16:52:35Z
Ugw-OlXrmywDRvrvkHt4AaABAg,@ParveenKaur-c9y,Guys it's finally here ‼‼‼🤯🤯,0,2025-08-31T16:52:32Z
UgztdvZDBo6W_v9ibFh4AaABAg,@GunsandButter556,"Nah, I’d wait",0,2025-08-31T16:52:29Z
UgyL-SzN5444zKwbFEd4AaABAg,@ninjasebastian08,2022 brain rot era returns baby!,0,2025-08-31T16:52:29Z
UgxUI6kc6B-Q7FAbS3R4AaABAg,@jesuvin,Early 2026 is so goated. Just 4 more months till peak twins ✌️🤩,1,2025-08-31T16:52:27Z
UgzadP3B3WtXaDNDVsx4AaABAg,@zeeition,We back my guys!,0,2025-08-31T16:52:27Z
UgzeqXGS5lldcbfNtpJ4AaABAg,@JyotiMishra-y3s,1:30 Don't know why but some part of video feels like a fan animation 😢😢,0,2025-08-31T16:52:25Z
UgyjiVMGxGTVrX4w2ed4AaABAg,@arimageddon,"finally, January is almost here!!!!",1,2025-08-31T16:52:24Z
UgzvdcEziKyXSiMpXxR4AaABAg,@subaruzoro,I CANT WAIT FOR HIKARIS DANCE,0,2025-08-31T16:52:23Z
UgxCtpVYPvsgwvl6ROt4AaABAg,@alfaizloveskillinghumans,0:35 “we are not horses… we are humans” ahh line,149,2025-08-31T16:52:18Z
UgzX-L_hugtTwFqtbbx4AaABAg,@cuandopregunte,THIS IS SO TUFF 🔥🔥🔥,1,2025-08-31T16:52:16Z
UgwflPqFZIrNm95zrwN4AaABAg,@Ljeezyz-s7w,PEAK,0,2025-08-31T16:52:16Z
UgxyGw6jTguMyz_bH3F4AaABAg,@Gustavoejheh,Por fiiiiiiin,0,2025-08-31T16:52:15Z
UgzBTl7lapBsuX2QFfV4AaABAg,@Mecha0ver,Naoya 🔥🔥🔥,0,2025-08-31T16:52:15Z
Ugxp8xwd85fYTo863XB4AaABAg,@Jumexjuu,i cant wait to cry <//333,0,2025-08-31T16:52:13Z
